Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali
1.302459318	1.280329315	1.306249864	1.319905171	2.186920075	1.798189176	1.853973371	3.009505071	1.391184147	3.039318927	1.878813569	3.481344354	6.603700179	5.561780709	10.04262163	1.16826352	1.716559678	1.677230562	2.154732522	1.488104911	1.817596069	1.435292988	2.888701366	2.285450312	1.625532051	3.056220543	1.299480245	1.614125702	2.039230373	2.184287099	1.49791835	1.570528343	1.979569847	1.942298444	2.115112287	5.146571885	12.26820243	2.254023492	2.486549096	4.219723643	5.205155256	6.964948159	12.97350418	7.894407591	7.8291256	8.843655486	3.888609053	2.491606314	2.090080562	11.03824348	3.345679872	3.81286993	7.420783135	4.512865278	4.043548097	1.783357642	5.459035914	8.118133729	1.553445451	6.850596738	6.230871998	4.170480026	8.747779119	6.553195275	2.935014589	6.146158645	4.71464246	7.431447416	7.22715536	3.956511786	9.518718502	11.29829495	6.683989366	5.55889353	8.041791619	0.218669408	0.226546373	0.212818612	0.192674806	1.16637951	0.324083429	0.302297499	0.31055819	0.319922057	9.200160267	1.011807955	0.8266468	0.538123959	0.612624077	0.935565128	0.428412295	0.765419913	0.480978797	0.455916997	0.433605527	0.677482297	0.551234945	0.613642775	0.542450332	0.589740643	0.644909989	0.766749356	0.58509881	0.684752893	0.289781721	0.983943376	0.892692486	0.915620587	0.994385118	0.836151083	1.089661339	1.238642122	1.321002372	1.161381044	1.313904701	1.109935325	1.095005526	1.203043026	1.129418269	1.046681947	4.119355454	4.004687726	3.864259239	1.787177967	2.684909136	2.823573727	1.510482725	1.456206415	1.440179607	1.528382458	4.818111281	7.181406264	6.23373711	6.822242394	3.120036548	2.659074107	2.477297175	2.183964625	2.145604415	2.398158801	8.92079201	4.781845741	5.994212018	7.835479671	8.24475389	1.981843624	2.044687124	1.955645947	1.986480931	5.622047546
0.866224839	0.940094749	0.811878889	0.851641781	0.609809835	1.836680371	4.350933296	6.068314987	1.885990528	2.91925176	10.64918699	10.30957054	10.00109376	4.782983311	5.594982613	0.908280785	0.826129502	2.996756281	0.931497399	0.776901083	5.281415025	1.801550567	1.218479158	2.288044949	2.875599733	10.98584185	9.873555102	13.51331617	10.79618895	9.695505537	1.24730146	1.066650923	0.797622597	0.716712891	0.69763718	3.828609852	2.54026602	4.532144188	1.081786365	2.63863374	13.48579208	10.99466288	1.836108862	12.01429761	4.450646851	6.44856985	9.817887826	9.040241332	8.888080434	6.28852467	9.315475092	5.828086911	10.16605973	12.60265231	5.471870647	12.92833262	5.664601142	3.174392793	4.152943573	9.619845234	12.36040697	7.483787299	2.585192181	12.27031892	9.81617257	1.450240207	7.525875987	1.122931638	5.299167894	2.615291826	15.71860871	13.4408037	10.93606524	16.24511964	8.244880117	1.636020623	1.536225047	1.756124827	1.529510164	1.16243139	1.81758676	1.793228738	6.003737233	2.08887245	9.365443675	1.891009056	1.629757146	1.336618182	1.371789923	1.977400922	1.812870648	1.685676103	1.409604483	1.503156783	1.166907677	1.662285911	1.481068122	1.653424261	1.535209266	1.445846586	1.316747705	1.280975761	1.692806188	1.527238085	1.413045328	1.792502016	1.326385953	1.524628169	1.495192618	2.095972317	1.677548623	1.224927984	1.466989646	1.383270873	1.33695095	1.730281131	1.364604238	1.781624216	1.483505065	1.300379878	1.348569461	1.226587837	1.151870278	0.797531463	1.241872977	1.150751712	1.206318062	1.491903487	0.949709809	0.878685964	1.113595931	1.382043801	1.878582694	1.813014235	1.235661855	1.290728066	0.953364339	1.245271456	1.098338304	1.17283221	0.998110118	1.500370688	1.139320083	0.959534925	0.934087791	1.124751889	1.103774553	1.259197776	1.348292421	2.99774233
0.717631908	0.856444023	0.560673055	0.76142748	0.65388789	1.236228799	0.435491312	0.962364302	0.541599213	0.869570685	0.733259254	0.869931552	2.589835628	1.788586865	0.954931213	1.25238402	2.180218697	2.00194391	1.378262464	0.869407585	1.719603392	0.930739689	1.300978978	1.032213043	0.969379492	5.119145063	6.309774816	2.03961593	2.508152667	3.848782722	0.794709795	0.804842597	0.905176728	2.056734997	0.927405547	0.633777023	1.98655699	1.110841337	0.746124975	3.127891067	1.600620773	2.232563249	0.826011146	1.34073738	0.457396533	0.623012818	1.862425365	2.704616141	4.146322903	1.208939173	1.954408009	0.960303995	1.393826485	3.356814562	1.096931245	7.830065152	1.677217207	2.825211672	0.923782064	8.081295532	8.362052564	2.091436844	1.538290495	8.924469959	9.691780056	1.60356049	1.862225444	0.971619082	3.655954958	0.919133019	0.408549917	0.274650165	4.064389645	1.787176404	5.122634737	0.351295657	0.527922482	0.284928925	0.356773875	0.440855792	0.503597355	0.654112268	0.357352194	0.566937642	3.567694071	0.911278288	0.675187754	0.623799417	0.920667098	0.232258571	15.66914421	19.78729438	18.49934288	13.25554678	18.53352322	13.24032378	12.08600488	11.53015064	8.43536676	9.42845016	6.274025276	4.750958542	5.160362074	3.570099378	0.658726532	0.460672481	0.517159144	0.278188181	0.308212798	0.319351805	0.190486123	0.438601555	0.38630721	0.43999346	0.213538218	0.34435036	0.444206183	0.571684481	0.372684666	0.376346216	0.258056232	0.277731833	0.208717549	0.163192768	0.254817546	0.255273253	0.436645172	0.476337748	0.258694857	0.106426654	3.628789264	5.566763431	5.569129504	4.315408287	0.320276871	4.242283741	6.743245518	7.349071553	4.702067144	4.001603487	0.396019919	0.328866721	0.360613608	0.303465243	0.2614804	0.415842151	0.240461097	0.294038475	0.3001624	0.193332703
3.629463699	5.542819916	4.306790981	6.027883362	4.404623318	14.46401525	6.557661073	8.745350091	15.90701836	21.88116135	8.890526811	6.933275812	3.76135185	6.30346136	5.690322698	4.77335016	6.10928537	2.980044232	5.825060005	3.667295981	8.835684377	7.970117033	6.635899397	12.755865	6.494675478	6.479180946	6.556632379	9.610180261	7.871935472	5.393800795	8.502112461	7.940436311	6.715355222	4.904100801	6.259304112	13.95169025	21.37069093	11.97985982	9.11921854	8.19617802	10.10810833	10.60479886	15.57754251	11.44897215	10.65316706	4.527545235	8.469627413	4.30161715	7.523940007	4.755866662	6.51910241	7.064466859	6.582364121	7.140910438	1.644097217	3.106270479	4.67622164	4.298842704	4.335511402	5.382388249	2.549538431	4.465542013	2.492733497	3.782758086	2.676570958	5.962647241	3.057737803	4.488340741	3.984105904	5.513462	6.769327997	9.188794024	5.012387608	8.20469793	4.521844055	19.64021488	22.9461736	21.38085289	19.13780126	21.54896759	18.77307593	21.61990636	25.20799058	26.35719062	20.90231038	44.32189062	39.17723383	29.52881072	30.01496623	36.67934637	11.86314316	15.1784432	14.39246383	12.46101997	17.0601575	15.43252531	21.3075857	21.73486345	19.86681756	20.04209269	21.92323127	28.87169404	19.747473	28.52000159	25.69516023	12.12492236	18.79072021	12.85579822	12.15802176	13.73109921	18.27470072	20.54263106	19.98501353	14.49885463	20.4576642	14.45043526	22.74946636	24.98014358	15.52519731	20.45784085	4.993756761	6.880611829	8.387031033	5.226077532	6.976401583	6.460853618	7.651814956	9.030744097	9.11864367	8.529071859	1.427144655	1.273375999	1.808699805	1.811711219	1.748678634	2.292201316	2.940773105	2.792508136	3.519974024	4.489467601	5.641392844	7.225647523	7.509361152	6.426546368	6.638897465	11.50614359	8.559490627	11.38161294	9.905987266	6.389358222
7.878009004	5.193953238	12.64390429	10.10439663	8.660673646	1.103343885	5.706057893	4.536180765	1.216568488	2.025544349	13.84353898	13.38579914	16.70610819	12.19740225	14.60133903	10.27393135	4.928701285	9.910396907	10.63159054	10.01597654	4.455000629	3.536824633	3.261275388	4.108136957	2.393198542	6.42970814	6.90534729	4.335866191	9.735154951	6.103725188	7.829866138	6.921643394	5.104609521	5.715488611	6.006838925	1.27637521	2.304464653	1.130906474	1.347128445	1.41201084	7.043847504	8.623632162	9.301784738	6.002244855	8.9309574	14.29013774	15.55541928	10.39748757	8.686620495	12.05353568	10.3633059	14.29312776	16.30575817	14.32950322	9.129264387	9.561889647	14.00338	10.98540205	11.47738829	10.20194068	11.24410338	10.35368039	10.85865285	8.234450728	9.109639763	12.10656143	7.212550603	10.59890605	7.167642305	9.405092765	9.530619169	11.49056917	6.820737762	3.242410117	7.281860397	0.239466268	0.460510976	0.554308398	0.830853033	1.191364941	0.620455071	0.7935645	0.692764487	0.996650117	1.699575064	0.440822198	0.435418986	0.493727599	0.900529479	0.64206845	0.401251323	0.554204689	0.534565443	0.349226819	0.649537896	0.304785994	0.386078288	0.414042763	0.215637801	0.381821521	0.516408247	0.921416142	0.839281245	1.042459427	0.667996798	0.507821377	0.775660893	0.739390786	0.951948175	0.68378343	0.614975806	0.744955135	0.645703357	0.726973503	1.083352434	0.587574929	0.825736178	0.854880648	0.602272078	0.789644115	0.314336694	0.569837558	0.434438046	0.166568977	0.158756353	0.773340413	0.953028073	0.720966919	0.350206503	0.648189216	0.395910534	0.908498335	1.076149874	1.152737402	0.686553744	1.22587024	1.138467067	0.790422481	0.824789283	1.190522892	0.441315379	0.290172331	0.5505998	0.357516566	0.318123833	0.419635713	1.297831021	0.720220248	0.63974337	0.468131936
				2.961507176			7.652444393		10.25362592	13.01305993		2.792902183	20.21557314	17.34692016			2.588534326				8.618510235	7.976954792	15.39961182	6.739442564	10.55200381				7.808292614							24.5597674				8.268099233	14.37932525	16.37711609	11.82281698	17.91554784		8.358221102				10.47583322		10.52147218	15.94730589	5.944042691		9.215029676	11.34755329		16.73116345	9.166806965	12.23590209	27.2423434	11.94006497		6.725713168		8.973707002	7.522713301		15.84329002	33.44359675	4.624158327	17.51217386	7.733621238																																																																											
3.998965057	2.723200505	2.57276929	2.273415618	1.987510033	1.867549479	0.700450403	1.85426062	1.149115319	2.710775112	0.575129651	0.776907013	1.736119581	1.960874805	1.986401064	4.653275179	4.143218828	2.69382881	4.685202402	4.287884013	1.035902878	0.970740721	1.259696508	1.095363844	1.04317052	0.996145721	0.800161803	0.314879636	1.375306632	0.646011081	7.75749578	7.539168883	4.863037498	5.330001673	3.753727413	2.159724374	2.485306804	1.744609702	1.663373902	1.491442537	2.007389998	2.126970568	4.00545874	1.358776977	2.505992416	1.780851783	2.196527023	1.466842731	2.238634679	2.99862546	0.976614719	1.348740766	0.757272414	0.70839482	1.443824194	1.131983443	4.787436067	7.705473424	2.453215262	2.65009101	0.928555748	0.980597297	1.995774206	0.39089456	0.514652027	4.777277138	2.986362645	6.491870431	2.794834258	5.208230251	0.692181703	0.920212568	0.710824815	0.778943176	1.006021786	1.274249777	1.70630749	1.52729836	1.59221795	1.933553623	1.348847841	1.519069863	0.917021512	1.882206025	1.936359568	1.248745036	1.250597297	1.192187902	1.007230993	3.24787963	1.705956923	2.062551742	1.399322625	1.237298383	1.248509899	1.48971718	1.408156277	1.515541881	0.894528572	1.227506501	0.918482238	1.083708589	1.024676576	0.950410383	1.238049442	3.186326334	3.331684761	3.881726969	2.975928216	3.772522812	2.340681648	2.71681588	3.349775035	1.537289661	2.066859948	2.069925305	1.941428736	1.863602889	1.278733741	1.590219993	1.999690027	2.776594873	2.933374883	2.57055819	2.290202199	1.609128408	1.154165226	1.181321399	0.971663337	1.206218425	2.388185612	2.357233876	2.434943199	2.416258267	3.072309029	1.520194104	1.502299717	1.747270092	1.562347856	1.199711022	3.469849272	2.70394432	2.564995909	2.925980874	3.239123776	2.171758852	2.102331255	2.132962619	1.939477439	0.842853693
5.110767603	3.765277177	7.39629575	6.519039083	4.795536131						3.182576906	4.376874178	9.014604025	6.811758101	5.679261656	6.951226592		7.976695336	8.534822411	8.107547279						3.253538252	4.591246744			3.163699943	5.968252597	5.242507346	4.423348088	4.221275674	5.653794916						6.029983304	7.949173853	8.341323193	5.188976986	8.0263231	6.052646382	11.40519265	5.564509097	6.314870903	8.864310537	4.011552379	8.138245516	6.30748479	7.49445242		5.046589308	8.20173869	7.371339923		7.236214123	4.493313989	4.890203789	6.266199353	4.93327523	4.256598293	13.69569131	7.82257615	12.26178245	7.226960282	9.45605451		8.005768721	7.988058018		6.609250669					4.651973676			5.232513536			5.87458042	5.186913463	4.603708455		5.000970287											3.796070853	5.161992724				4.331983589	6.471396432		4.272745192	4.137816179		5.89170261	7.077398863			4.275869194	5.688722628		4.175176567	6.81996487						4.367027911			3.53450724	6.627772915							4.393966241	6.601652994	5.414092696											
																																												0.911043691																															7.603451458	8.294152805	4.206937196	4.258984892	10.72351134	9.22597169	7.847435992	2.748654273	5.659270357		14.52285512	7.101735996	5.403407621	5.623612645	9.051449848	6.614740777	4.557811251	7.297870554	8.306138973	10.63031622	9.22364073	9.191305876	10.16629664	9.25815864	9.740385646	10.80280019	8.133668762	6.784157438	7.033552987	9.973085999	7.716453286	7.025423273	4.127680829	4.316763584	7.886506772	6.484582983	4.979619161	2.555267981	9.264056557	11.72854096	8.661185081	5.262723254	10.94405046	7.583005169	13.53258099	1.880035932	1.715266726	0.743259787	1.350248415	3.304120682	2.742556016	4.763027585	5.586604811	3.790374109	4.521994944	2.498255971	0.986078715	0.659734066	0.907292017		2.833432724	2.131294803	0.473167133	1.226581331	4.232408263	1.969338901	2.228308509	2.422626422	0.741368537	2.340446741	4.98155305	2.955423059	1.876181107	1.676049984	
0.594312516	0.590053216	0.532381882	0.513740395	0.465361269	1.398792309	0.648082651	1.106124363	0.84348489	1.78191624	0.423621533	0.646368254	0.645415074	0.5182757	0.759372671	1.541705348	1.290345539	1.452960859	2.025110409	1.366209584	6.246170099	2.165700928	3.057536708	2.823895953	3.233297209	1.678324745	1.235415106	1.247885538	0.943459978	1.401716623	0.467436137	0.627867414	0.476233222	0.636705223	0.553564439	0.760674387	1.302520518	0.882700464	0.828106945	0.731526576	0.47216213	0.644797983	0.457804117	0.473702977	0.344282047	0.614151862	0.591995369	0.692618503	0.634152373	0.72454034	0.637517925	0.694734891	0.794355197	0.873685283	1.277660323	1.582562685	1.607215408	1.792562108	0.721183908	1.855317058	2.097009046	1.776291072	1.405881501	1.66005703	1.303053779	0.769707001	0.652703334	0.855479124	0.976038296	0.60124142	1.045427266	1.064370009	0.615571031	0.196136948	0.46120199	0.41118099	0.662632103	0.498288488	0.676046711	0.690997476	0.448200365	0.518219171	0.459609146	0.495148165	9.292531837	0.833936057	0.686255006	0.690947633	0.744808673	0.616351211	18.31540261	20.09012497	17.78555572	13.83245542	13.67072766	9.257324015	9.829227357	10.13801325	6.419722078	9.003244125	4.802058193	5.075042083	4.127471687	4.161891772	0.457715993	1.017452433	0.942256864	0.95443857	0.91799006	0.613152672	0.615079842	0.680777537	0.809264255	0.464290799	0.628921783	0.642740225	0.636671896	0.741952047	0.539635423	0.710544296	0.355088534	0.675781813	0.608941089	0.401741398	0.356101452	0.772903487	0.749501832	1.320356373	0.727609652	0.662302912	14.74167647	12.23861225	13.08440759	15.1328373	0.35630264	13.64075709	16.28745976	17.28332168	19.94024111	19.38990665	0.262307957	0.195401794	0.230762301	0.206274867	0.263060326	0.605820408	0.39824957	0.559023969	0.524601927	0.282052477
4.622057166	5.656812409	4.556053256	6.749039506	9.333792866	2.565634326	2.841721155	3.63585329		2.582995383	3.05299639	2.525910631	7.716474748	7.59296063	8.697180655	4.884031101	8.811817236	9.533009487	9.240901261	7.939529734	3.683484667	3.82719741	3.536476622	4.494581573	3.085788856	2.581794667	2.918785559	2.924627398	3.727471147	2.932237545	5.91873111	5.716052216	6.797457038	6.075742909	9.630383783	3.629680157	4.425506907	3.05032871	1.836084419	5.567710504	5.094173725	4.477290041	6.839417718	4.381462465	7.636097949	6.176020761	9.779682045	7.284012646	5.114892571	7.878537773	4.344361045	10.09934472	5.012835175	6.554044722	5.80812261	2.666813235	5.881036187	8.105629845	4.039883857	3.022350064	3.817579222	3.748787065	8.114460465	7.365861905	3.273023551	9.961574725	4.606056525	7.232717386	5.227965473	9.932440584	5.813902283	5.352859995	11.07151466	4.177239475	5.725658524																																																																											
1.716775936		2.671582283	3.269392939			2.054172725	2.578192785			4.55021868	5.364866351	11.99057447	6.348775543	10.0162435	2.131294215		5.947510296	2.028279533		1.542512173					5.851964816	5.414266746	12.72407956	5.409219341	6.186452829		1.981459133			1.378249532		1.835614154				6.846129537	6.334819795	2.172550988	7.090187189	2.330205315	7.197777892	7.960669429	9.075255149	7.031573513	7.396339488	6.878631743	7.169537722	9.85907269	7.93974218	11.75809968	8.504400745	11.34382633	9.420648878	3.249210117	10.86382593	5.849365271	2.118338994	1.780199961	5.401251691	6.857710993	2.959125483	9.91233041	2.447567219	9.074743692	2.28379429	10.66697094	9.671900631	8.784317414	4.086144149	7.25849031	1.32871539							4.049862869					1.806180938		1.204537498		1.73157422			1.346804271	2.054367105			1.123538222						1.76367306		1.466651558	1.37011648		1.113128572																															1.471485611			1.273481015	1.447236264					
1.748377276	1.499886813	1.649704899	2.458907352	1.745924753	1.896764388	2.321262934	2.901298407	1.274275525	3.582101832	3.741724418	5.235058362	5.87769609	3.353328336	3.665743661	1.742530998	1.44390958	2.378694838	2.435275118	2.176536293	2.854651458	2.895875008	1.937037021	3.212461198	2.238001103	5.352590561	5.569589801	5.758880917	5.164120363	5.693638776	1.22374579	1.423189255	1.318683652	1.795903749	1.872627439	1.140828003	2.438717177	0.926412421	1.727227412	2.052899166	6.6646894	4.172618611	3.281526519	5.396684184	1.95620426	4.554628093	5.242906011	5.600071901	6.248341765	5.125541293	6.501641959	3.457354063	6.185502184	7.545742824	6.062145213	4.973535929	4.073644745	4.269712729	2.091723754	6.641335621	14.26243068	3.203402367	2.901355415	11.24114138	12.11323872	3.050012676	4.510225782	2.581534594	3.888306261	2.03891429	7.504940252	5.700372936	6.226047749	2.683138017	5.501804781	1.539168683	1.596322958	1.296550216	1.286909753	0.911087373	1.359827948	1.360684903	2.423020669	1.489519249	0.499345389	1.791861908	1.859909715	1.568044204	1.483563791	2.28430761	1.209354411	1.98653059	1.196414748	1.219640109	1.398626171	1.507318081	1.12150208	1.469218976	1.252609232	1.40598592	1.543772375	1.607797859	1.20530494	1.220190817	1.236699663	1.211099545	1.361898694	1.499821661	1.34715291	2.156726731	0.905934563	1.347108031	1.398806712	0.788443658	0.776435481	0.876395303	1.422316421	1.245678514	0.891767228	1.152306459	0.399330319	0.857201689	0.890330873	0.64678972	0.617601913	0.707971258	0.499179323	0.848318529	0.722684385	1.004741608	0.541767369	0.548747156	0.708659415	0.596018238	0.669088656	0.66275807	0.844456263	0.768336609	1.20518692	1.000201484	0.649384871	0.337073889	0.44640903	0.506876727	0.631996035	0.610581382	0.567917374	0.608149812	0.575330677	0.617946096
2.135308054					5.773483791		3.278574953		4.657463134	5.689620696	3.370843501	3.909759667	2.650858134		3.445374458		3.553861735	3.196470932		3.165005358		4.148779149		4.401154344	6.730806035	2.63802281	7.921164512								2.811174409	3.726544027			3.217712328	4.547690645	4.410272192	5.012398668	4.121944066	4.57529554	4.156184949	3.920471527	6.984989815	3.077778451	8.22309399	3.396076454	2.308444213	9.166312135	4.472793362		5.31959591	8.372103315	4.663588055		9.475417282	2.350718435	2.259533525	2.360919088	3.742144107		2.601472776	5.821976402	8.20593993	3.963002073		16.09734471	8.990203175	8.87808035		7.049934876	2.396414188	3.12916929			8.914779302	6.213075128		5.537601438	4.686387271		5.889136279		3.745457817	3.733801774	12.0108512		3.902939862	3.34915824	6.385211687	7.389083726	3.488845897	5.147981546	4.189034257	4.825835883	3.655388107	3.837111232	4.260249569	3.468029073	4.212076101	9.556216499	3.465403914	4.005100224	4.797192478	6.244939616	7.038200096		3.98639997	5.673870352	5.74289716	3.818790176	4.203647896	4.868874532	5.286671608	5.55072011	7.386806001		3.571997088				2.863282093												3.418134192						2.238164061						
