Class	Name	MPIMP-ID	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali
Polyhydroxy Acids	Ascorbic acid	A195002-101		0.04802613	0.064133313	0.030518968	0.040535943					0.049759507				0.03400141	0.040934524	0.026705358		0.110357306	0.044922944		0.033317485	0.342098961	0.106588095	0.306441437	0.479364407	0.048226536	0.048427057	0.032785904	0.063590902	0.059956074				0.042734852	2.102236381		0.027484874	0.029217316	0.037229147	0.060044939	0.040523661	0.043205761	0.074647738	0.07654381	0.03484165	0.088253618	0.076220266	0.033481864	0.078900797	0.089493234	0.081538469	0.065872959	0.030560765	0.051162592	0.036208031		0.029182575			3.4153137	0.050063474	0.049992252	0.078900952	0.084091376	0.350163834	0.036803713	0.045563295	0.029142678	0.040791013	5.681774397	0.02787656	0.121953892	0.03414522	0.032391945	0.038292593	0.137501326	0.05422538	0.025334067	0.05722526	2.768286173	0.040389869		0.026377516	0.018630543	0.01957487	0.018221601	0.031338036		0.028534948	0.036423212			0.02967714		2.393483538	0.024483483				0.051567328	0.037905696	0.025214524	0.0349102	0.037946505	0.036845153	0.065114455	0.067177156	0.035876248	0.024351046	0.030714889	0.020384315		0.037016137	0.043070209		0.111357598		0.114329507	0.046272774	1.242652005
Polyhydroxy Acids	Dehydroascorbic acid dimer	A185002-101	0.113872488		0.268808429	0.228441583							0.050289625			0.04939417	0.061439067	0.037811599				0.538348351	0.109473021	0.076950287	0.154376044	0.129132672		0.060261777		0.066524173		0.080638309	0.049700708	0.057547697			0.059269285	0.043678501			0.034763195				0.048879008		0.115022766	0.072021979			0.033860807	0.038965467	0.042554427									0.05440521	0.075948237	0.072687104	0.075078109			0.049557354		0.056254025		0.050522642										0.504889429	0.270147042	0.375387287	0.222369745	0.139449848	0.152818116	0.03435034	0.070153591	0.084553963	0.064832863	0.06286865		0.06844304	0.165990424		0.524778669				0.033438109		0.206868227		0.13129245	0.162815782		0.171262258	0.11674995	0.095521329	0.124308717	0.184220867	0.146867236	0.071372311	0.167387194	0.16532834	0.087489651	0.0806274	0.064270621		0.064756517	
Polyhydroxy Acids	Erythronic acid	A154001-101	1.267055975	1.33947748	1.386086159	1.018435162	1.321170285	1.251477273	0.989141398	1.100678407	1.029643537	0.917050659	1.231193009	1.320494317	1.108471394	1.271632738	1.198825563	1.410961203	1.097592453	0.916593937	1.05400804	0.867622526	0.842736688	0.684258205	0.765406327	0.746249214	0.841564002	0.922602708	0.902354021	0.786493902	0.947532479	0.801558765	0.628544505	0.869175304	0.789845479	0.613982975	1.224912345	0.900983908	1.04164881	0.520498959	0.670245037	0.711965976	2.26581817	2.233967883	2.224355149	2.026655977	0.860832508	2.660476468	2.269686025	2.210567384	2.266334191	2.693474272	3.665797654	3.085847286	2.512480605	2.313145307	2.690860845	1.875359715	1.662925855	1.529012605	2.060272114	0.846898387	1.606928347	1.356405874	1.442956014	1.226191365	1.198715231	1.066388794	1.163522464	1.570235797	1.214236111	0.828681342	1.26900588	1.317938057	1.126273089	1.174388664	1.658046538	1.645569804	1.870607963	1.126084851	0.962976917	0.929383739	1.530624625	0.939952795	1.160380167	1.248253408	1.462717068	0.825029212	1.352253902	1.121875391	1.046708944	1.589908863	1.552712693	1.29426042	1.383221909	1.280176461	0.600700897	1.048352434	1.1710691	1.016343638	0.700392956	1.334029328	0.621733388	0.606564718	0.644616594	0.470608148	0.890543492	0.848911494	0.71079279	0.848684315	0.655948535	0.682992175	1.000116764	0.712470643	1.024990898	1.123113816	0.704669124	0.834144196	0.630382454	0.74384055	0.672890503	2.525094653
Polyhydroxy Acids	Erythronic acid-1,4-lactone	A144008-101																1.365861084					3.93154181				1.402612638										2.213474304																																									1.256055131																								1.578731725																				1.526012772
Polyhydroxy Acids	Galactaric acid	A204001-101	1.185118625	1.8841812	1.850690649	1.860019817	1.385547994	1.19788298	1.313263237	1.111951206	1.107681318	2.128721645	1.144757097	1.312731168	1.346564568	1.26398812	1.572432623	1.581214226	1.177289033	1.135718327	1.20432932	1.284596899	2.497969244	2.149762788	2.427920468	2.006161068	2.189433352	2.794296801	2.019180534	2.366939788	2.367307304	2.095679079	1.403002787	1.874458481	1.697232098	1.862591612	2.627995241	1.767207476	2.003338186	1.840717442	1.366756961	1.522791655	2.162551482	1.668509757	1.541635324	1.788836639	1.69625909	1.9583988	1.274987649	1.571035199	1.555227235	2.053462066	2.136844011	1.553570706	1.820043392	1.669306004	1.902336774	1.258199952	1.389981303	1.271188417	1.310982159	2.409744146	2.345957039	2.428375884	2.687605556	3.224794899	2.822137526	2.540942976	2.381551207	2.26471036	2.486398846	2.846273103	3.556705625	2.924569143	2.425756501	1.918158732	3.301178288	2.899631102	2.740658256	2.326728397	2.312451486	1.528257993	1.496237257	1.201194992	1.036535426	1.160549762	1.560396089	1.465105254	1.17528348	1.289749725	1.509321457	1.201596092	1.298630857	1.049402072	1.140340248	1.120914932	3.275959035	1.080378478	1.162072383	0.951569754	1.001995551	1.187416881	1.743542484	1.754080998	1.987370111	1.467602102	1.146589123	2.147046505	1.712844162	2.04203981	1.722804681	1.948587499	2.208503124	1.873774355	2.156878997	1.936566042	1.781826259	1.779026495	1.953894252	1.537478622	1.404185252	3.126892454
Polyhydroxy Acids	Galactonic acid	A199002-101	1.885819502	1.995183686	1.073867991	0.724583114	1.57717591	12.31240763	5.651513182	7.294273426	5.304700786	6.532427994	3.950686296	6.553959266	1.88386489	2.748758373	3.16685414	15.0271738	5.929925858	8.124369088	6.97363398	5.465386533	0.738734919	0.678578039	1.537281261	0.660240625	3.201826406	2.846211336	2.903864014	0.733943937	1.578995888	0.546093923	0.565427677	0.637667027	0.98161662	0.944757937	1.26837932	3.905986161	6.182321345	5.385666603	2.563462692	14.41085595	1.360086315	4.418732577	2.75229205	4.090256634	0.740462387	7.960909236	4.729179456	7.739718377	6.96586559	6.830707729	5.640562775	4.540358529	2.459202812	6.273961645	8.594844523	8.2408011	5.306751515	3.831456226	8.774042587	1.827902554	1.17646395	1.211027673	1.242562142	2.14914063	1.684996876	1.558080769	1.235246083	1.412989635	3.495642054	2.411469407	1.82560627	2.086339145	1.49236229	1.169615571	1.570098523	10.88855381	20.78367133	1.951432286	7.00765945	6.268090278	2.670899705	1.101329034	0.752705198	1.377522159	1.019088286	2.531716421	3.187092977	0.896906474	1.681696924	2.197362127	9.269111545	4.520698418	4.037205855	1.764998435	0.853262428	6.731424742	3.386687107	3.817107388	1.290378606	11.26250749	0.746523902	0.614855773	0.804586658	0.679703283	7.086539059	1.186818923	1.46658954	4.674535895	0.6238551	0.842773363	1.79101998	1.326727075	0.658616124	0.749146453	0.767585723	10.50274202	0.75036213	13.59290659	2.931483085	4.83734461
Polyhydroxy Acids	Gluconic acid	A200001-101	2.102804383	1.985795959	0.867368394		1.571785152	12.98058388	5.598013651	6.768740685	5.516302053	6.303340485	4.357153681	6.076897948	1.666114003	3.033489388	2.996413158	15.53900661	5.496943783	7.624940201	6.905141036	4.713751756					3.23611195	3.074241992	3.200792248		1.688114373						1.184554543	3.937354894	6.19296816	5.287824224	2.622958193	16.47166134	1.177637215	4.491337788	2.591859779	3.803436473		7.908512129	5.646122723	7.590065745	6.8838833	6.374475603	5.761445555	4.449463276	2.319812958	6.654538596	7.974053013	8.555895181	5.315029266	3.696515955	9.101819355	1.614198844				0.950282317		0.962649955		1.284440035	3.455726315	1.971761926		1.307818079		1.030667425		10.35613245	19.2664899	1.645549197	6.434541414	6.03459462	2.775881234			1.16513061	0.770908189	2.406428039	3.018670812		1.487093199	1.881442839	9.456373726	4.405966337	4.007161096	1.436058609		6.922996338	3.447009839	3.575501455	1.150145529	11.71207202					7.614087639	0.830470014	1.394178627	4.887282595			1.560255438	1.081095417				10.89349641		13.34082244	2.773397162	4.898331759
Polyhydroxy Acids	Glyceric acid	A135003-101	0.124250569	0.178314198	0.175853965	0.046134029	0.159700021	0.205961179	0.327656744	0.192962904	0.203389365	0.53796012	0.160253462	0.173286213	0.18666941	0.223656534	0.270642171	1.156573366	0.651186265	0.794028407	0.545329912	0.452683188	0.182282258	0.14739126	0.266140276	0.18977897	0.208551428	0.91284372	1.207188136	0.272559084	0.81204622	0.232334545	0.165216974	0.18742105	0.385217952	0.50354903	1.252210744	0.629972612	0.609959352	0.659473578	0.679141507	0.840642803	0.17022049	0.162625606	0.124985533	0.155012241	0.189944606	0.333758292	0.307469143	0.163115918	0.881186808	1.129869891	0.204311562	0.139452676	0.144875328	0.143502169	0.228848547	0.268699955	0.451957034	0.289416261	0.558947514	1.046292355	0.20461131	0.194875083	0.168961571	0.30617393	0.29134304	0.598612075	0.555997692	0.263621037	0.480070781	0.788542712	0.338238935	0.511918694	0.215814648	0.126141084	0.271574229	1.276465259	1.083220138	0.370752221	0.627086196	0.249351592	0.180744933	0.108273806	0.146025363	0.154152127	0.167199962	0.360151562	1.650461879	0.199391862	0.68839268	1.372563637	0.474589408	0.430474209	0.347278227	0.193788066	0.377867537	0.723143779	0.568193477	0.776999496	0.346486927	0.68301026	0.224185625	0.225097395	0.25304186	0.181434547	0.393025687	1.099907953	1.695420401	1.335765838	0.246347053	0.352234683	1.408008152	0.978289852	0.270222048	0.239099982	0.349264557	1.438914738	0.530463672	1.364487478	0.843119752	1.613669733
Polyhydroxy Acids	Ribonic acid	A177001-101	1.225685112	2.452096286	2.366815987	1.574912556	1.809593085	1.667911715	1.697719756	1.423574696	1.192020446	2.230124716	1.013821782	1.626682747	1.687062971	1.583666079	1.631334863	1.641972985	1.408581284	1.228409912	1.356670704	1.862220045	2.241834115	1.802306298	2.374515095	2.155879644	2.566055487	2.977961016	2.692735781	2.323632999	2.593567356	2.196397569	1.433157713	2.338980688	2.128299529	2.183891916	0.932501651	1.750848397	2.401457984	1.815344015	1.871485599	1.707241454	2.19997275	1.948979012	1.775187705	1.572542085	1.869314633	2.132289007	1.321802785	1.894931965	1.425453558	1.833033134	2.278543707	1.826729648	2.032411006	1.760878773	2.070166511	1.666515277	1.715971173	1.308852327	1.875710567	1.07448283	2.849918719	2.437613639	2.726311062	3.515831062	2.810720896	2.516165145	3.000723151	2.396630432	2.754511196	1.291750323	3.722064294	3.919157463	2.8094263	2.076645955	2.992620448	3.123720239	3.115573924	2.410563712	2.554136878	1.920345663	1.143283755	0.952050729	0.948733549	0.864317196	1.515736539	1.568720121	1.032081534	1.024629662	1.079545842	1.129809421	1.287923252	1.451821001	1.552461927	1.134160225	1.031182885	1.19020441	0.9779627	1.316110431	1.046121722	1.438857233	2.165028012	1.685425224	1.797122234	1.614650404	1.018254498	3.020764159	1.919855146	2.400029206	1.705705213	1.921714689	2.283979972	1.966243316	2.12296288	2.178349534	2.179183488	1.60494245	1.621239806	1.738473696	1.470012671	2.049709604
Polyhydroxy Acids	Saccharic acid	A201001-101																																			17.14974422																									15.81029806																																			17.9704448																									
Polyhydroxy Acids	Threonic acid	A156001-101	1.448614949	2.951845131	2.595686934	1.448989786	1.594875957	1.876675304	1.461364918	1.592455938	1.496237163	1.413068588	1.480420582	1.809484022	1.443183314	1.912316126	1.981536496	2.071514339	1.463728597	1.146328188	1.356666352	3.073224458	1.621765783	1.160224248	1.675531316	1.397368983	1.553945157	1.838463482	1.555281384	1.503857115	1.584579947	1.605761192	0.776072232	1.390889448	1.207938856	1.058540767	2.807188701	1.032995339	1.539227814	0.995836483	1.037548946	1.750717056	1.970931398	2.096941663	2.004297789	1.83038889	1.548924655	2.056230002	1.451092362	1.585278291	1.664525912	2.165579819	2.450560215	1.73833282	1.764505636	1.670355154	2.180847327	1.126530298	1.323047177	1.164813448	1.395700824	4.241385196	2.146881003	2.403914861	2.194605237	3.045662168	2.703329974	1.557138019	1.47335178	1.532893982	2.088194159	4.648368237	2.520812615	2.815327706	1.55675047	1.427525117	2.584477422	2.060442115	2.547608639	1.340648423	1.749301323	3.069242562	2.048049292	1.187196098	1.523238285	1.908101022	2.188287429	1.903552975	1.838715013	1.673278823	1.938341589	2.390931477	3.03179149	2.282358646	2.066725338	1.602870375	2.32007435	1.517134725	1.592017673	1.519302632	1.128166135	2.141031154	1.659945701	1.821647137	1.58421653	1.447888879	1.052880023	1.850903914	1.309194432	1.752213774	1.627718391	1.701309758	1.624124774	1.397085208	2.086120199	2.026365119	1.663807723	1.814736086	1.472847743	1.593876398	1.211428695	3.686829844
Polyols	1,2,3-Propanetriol, 1-(4-hydroxy-3-methoxyphenyl)-	A201005-101	2.002443267	3.465235053	3.035259168	3.105662243	2.147612104	2.043624491	1.840964284	1.658355794	1.773724154	1.303377846	1.786892847	1.928187115	2.209664421	2.492236006	2.851624145	2.026629303	1.907994789	1.663076062	1.53007862	5.23489701	2.991447434	2.067450027	2.060433667	2.109175836	2.407979366	2.517181578	3.204327144	2.635768894	3.45365325	2.577459883	1.650515304	1.842077196	1.499233633	1.354816312	3.1731667	1.256468018	1.684675902	1.341170007	1.231559052	1.29714183	3.009654019	2.577372869	2.392318685	2.712834803	3.142143852	3.307888348	2.498124751	2.17998902	2.769252035	4.052495776	3.686936745	2.703222106	3.524502815	3.070997294	3.256718018	2.344504829	2.314757695	2.391550231	2.512895826	1.889560614	2.565479304	2.914421	3.739963971	3.124853749	2.693341961	3.740995776	3.478500034	3.027794856	2.544228819	2.047753602	2.757508963	2.824842132	1.873164	2.08911673	2.607134551	2.775246804	2.479284679	1.60497239	1.841122615	5.171447384	6.758975356	4.033574527	5.119144832	4.979252469	6.034260012	5.027935382	5.388510925	4.760894712	4.466500378	5.046025221	3.178555341	3.152251015	4.080010561	4.048601477	1.171540975	2.039726772	3.015008738	3.333385124	2.483792054	1.876258917	3.6052101	3.383412931	4.150862377	3.38123053	1.459288599	3.670533256	4.308033708	3.913016118	2.988670894	4.457407761	3.918826589	3.605254174	5.400758141	4.115626681	2.986573036	4.704038719	3.244245132	3.521453765	2.804661374	3.956373602
Polyols	2,3-Dihydroxybutane	A069001-101	0.440949767	0.364846236	0.18376225	9.657154162		4.689258885	2.012415036	0.689492181	1.097272817	0.2296513	1.031448558	1.381458183	0.508302111	0.923218824	0.661355673	5.870863634	5.441817355	5.09213272	6.250087143			1.495947893	7.654861407	7.624813098	3.312496992	0.311356442							0.08965946	1.212662733		0.489202707	0.274010523		0.180531535	0.140562088	9.271405376		0.188908302	0.109622085		0.363888981	0.365209584	0.140268739	0.075410085	0.386809071	0.592688247	0.492006865	0.306965459	0.509157144	1.028219507	2.430208904	4.233235363	1.259606474	20.11127427															0.094779135	0.180244703	0.195614796		0.198682375	0.31846588		0.117760966			0.180845933	0.211960873	0.071169072	0.272519313	0.100286926	0.091838062	0.132298171	0.741154162	0.579503176	0.104702286			7.252320546	3.522686865	0.957266947	0.435761826	1.991650975					2.806513713			0.113399129			0.116517228						0.094479359			
Polyols	Arabitol	A171012-101	0.510584253	1.096123305	0.776774426	0.392422638	0.390562122	2.032600553	0.541683285	0.651338501	0.513783493	11.89879632	0.620239435	0.868771723	0.508623957	0.474574497	0.713006694	1.245996021	1.293869536	0.525640785	0.874415879	0.433582821	1.435663418	1.847369252	1.38042113	0.444024467	1.066874668	2.989460163	1.116507016	0.889821907	0.897656728	1.007474492	1.167699499	0.806482613	1.145896825	1.260495751	0.245989067	1.357530408	3.002061579	1.434719199	1.79181453	0.922452317	0.751754044	1.641794862	2.307650468	2.130837265	0.992490709	2.045890988	3.05223679	2.97126672	1.167146948	1.456820135	1.925241305	2.221440233	1.735586579	4.452630583	2.140175802	5.94664475	4.549135662	1.992663895	3.024977942	0.210690737	2.746973683	2.24603342	1.295652786	1.539088947	2.553640063	1.86209348	2.123811136	1.723280637	7.582514576	0.178933891	7.532413063	7.818828952	7.373682682	12.63994176	6.845358864	9.726868364	23.30198368	8.602739504	10.91262506	0.317859123	0.699829682	0.389550875	0.607718132	0.685920288	0.579474842	7.367703936	0.731453695	0.737114671	0.655813495	0.504614639	0.973862771	0.69833631	1.20769569	0.706707656	0.272905425	0.88512621	0.768934816	0.784985066	0.623814949	1.718164945	0.748735947	1.381630764	0.711082945	0.644362054	0.847163358	0.847481787	0.6449356	2.661780059	0.675007242	0.844784413	1.373900753	0.639414674	0.822705854	1.131066439	0.84212254	0.50836399	0.586703191	0.657012623	0.541869937	0.269922959
Polyols	Erythritol	A150002-101	4.119355454	4.004687726	3.864259239	1.787177967	2.684909136	7.31747405	4.691405925	5.607310806	4.640783939	1.660237804	6.487193611	8.072550713	4.257618023	5.451034441	6.971081782	8.705892445	6.645512736	6.456920312	6.819907807	0.970748473	2.823573727	1.510482725	1.456206415	1.440179607	1.528382458	2.890594615	3.303609556	2.9703122	2.609656958	2.73136514	2.728444202	3.306418907	2.174007914	1.991652333	0.540605367	2.972025265	3.431871246	1.286489767	1.973015609	2.234312856	4.818111281	7.181406264	6.23373711	6.822242394	3.120036548	11.4764697	10.21167824	9.147109461	6.808014561	8.080519265	17.84931115	15.32315961	9.010757422	10.9963499	13.65513528	15.30639123	13.99545429	7.510439288	9.570086357	0.801764627	2.659074107	2.477297175	2.183964625	2.145604415	2.398158801	2.211572349	3.340121065	3.761930305	3.784882531	0.600363519	3.057812331	3.457080977	3.711486278	3.112675432	4.593191155	6.259034582	12.08774248	4.182403224	2.138672006	0.845337711	8.92079201	4.781845741	5.994212018	7.835479671	8.24475389	3.645003921	10.32372858	8.77327288	6.612454424	7.627867464	10.15013768	8.17232544	7.990257679	8.924714833	0.390993381	11.23552305	10.89840807	7.022168259	4.571814133	11.1939556	1.981843624	2.044687124	1.955645947	1.986480931	5.622047546	2.949955796	2.668648151	3.465490058	2.962435921	3.966443144	4.807534864	4.207615314	4.81279344	4.014844572	3.139197289	2.61938696	3.235287634	2.225463652	2.431306079	0.411997297
Polyols	Glycerol	A129003-101	1.348569461	1.226587837	1.151870278	0.797531463	1.241872977	3.25453814	1.255388581	1.396977501	1.423662905	5.350510549	1.117116068	1.874196402	1.264258648	1.262642265	1.595131106	7.768637789	3.288280827	8.961220205	3.802512359	3.801349329	1.150751712	1.206318062	1.491903487	0.949709809	0.878685964	2.687583919	5.493270442	1.121530075	2.388738487	1.191303764	1.289075822	1.190141974	1.697347378	2.817136911	5.053976533	3.24732082	3.004876762	6.128275486	2.415111283	7.139075598	1.113595931	1.382043801	1.878582694	1.813014235	1.235661855	2.417686172	2.023538051	2.012118309	6.414127191	5.935401512	3.442402475	3.101201859	1.552662151	13.2627648	4.23677931	7.342448678	7.551951143	3.145904006	6.984228499	2.01540014	1.290728066	0.953364339	1.245271456	1.098338304	1.17283221	2.126337489	2.239712266	1.464944175	2.644604923	1.159403666	1.190493916	1.581318559	1.268975821	1.379713672	1.308229632	8.084684502	9.415412506	2.159640516	6.074446968	2.014958799	0.998110118	1.500370688	1.139320083	0.959534925	0.934087791	2.812902011	7.318304375	1.294042768	2.452365448	4.618600108	2.463350976	2.188424928	2.144243021	2.084799814	1.350211759	8.551575256	5.047071318	5.416449609	1.816628838	6.866346982	1.124751889	1.103774553	1.259197776	1.348292421	2.99774233	2.609448554	6.903190861	6.350738418	0.987059238	1.25063847	4.681161149	4.580301736	1.330873469	1.237971236	1.418094212	8.846140628	2.16913109	11.33902882	6.4745036	5.743140755
Polyols	Hydroquinone	A140012-101	0.258056232	0.277731833	0.208717549	0.163192768	0.254817546	0.290584432	0.227950477	0.26827719	0.268199571	1.955599218	0.275226723	0.176248197	0.21416895	0.324643782	0.200314798	0.345609642	0.329353791	0.203999264	0.215415647	0.351392345	0.255273253	0.436645172	0.476337748	0.258694857	0.106426654	0.283430011	0.228116705	0.204690981	0.120360623	0.362623069	0.297052669	0.283445514	0.227492859	0.166330988	0.885031296	0.214654768	0.203972984	0.217869804	0.204741579	0.178048574	3.628789264	5.566763431	5.569129504	4.315408287	0.320276871	5.857140268	4.361308109	3.244594561	4.241656664	6.188039075	5.101772004	3.681941842	2.86365766	4.549461162	4.473860216	2.888994064	2.522232709	2.509968387	1.293009839	0.186001987	4.242283741	6.743245518	7.349071553	4.702067144	4.001603487	3.664068716	6.277770017	4.716870885	4.353585426	0.249627673	3.109973221	5.773644662	3.12942357	3.798539129	6.205518729	3.82939651	3.795302869	2.888381639	2.196397729	0.27509751	0.396019919	0.328866721	0.360613608	0.303465243	0.2614804	0.21601063	0.362497258	0.229982531	0.153795071	0.407206056	0.396997349	0.326618371	0.336096054	0.264277807	0.886854131	0.208043553	0.306108823	0.223003662	0.290881776	0.300880513	0.415842151	0.240461097	0.294038475	0.3001624	0.193332703	0.301045215	0.309810026	0.213991115	0.248385258	0.270444373	0.385527779	0.255562937	0.340426138	0.364312482	0.325700345	0.120352901	0.270716202	0.202577566	0.21544725	0.371683945
